discharge_date,facility_id,unit_id,discharges,oob_cases,post_ready_hard_cap_cases,median_los_hours,median_post_ready_delay_hours,oob_rate,centerline_oob_rate,sigma_oob_rate,upper_control_limit,control_chart_signal_flag,top_blocker,estimated_bed_days_recoverable
2026-04-03,FAC_000,acute_medicine,31,0,2,125.96,16.9,0.0,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-03,FAC_000,cardiac,10,1,2,107.36500000000001,16.82,0.1,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-04-03,FAC_000,orthopedics,14,0,1,142.465,19.54,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-03,FAC_000,respiratory,16,2,3,143.5,19.7,0.125,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-03,FAC_000,surgical,11,0,1,102.93,12.925,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-04-03,FAC_000,transitional_care,15,1,1,161.98,15.29,0.06666666666666667,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-04,FAC_000,acute_medicine,25,1,1,131.19,15.07,0.04,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-04,FAC_000,cardiac,8,0,0,115.32499999999999,23.65,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-04-04,FAC_000,orthopedics,14,4,4,148.755,19.075000000000003,0.2857142857142857,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-04,FAC_000,respiratory,17,0,0,135.83,16.11,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-04,FAC_000,surgical,15,0,1,121.84,18.395,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-04-04,FAC_000,transitional_care,21,3,4,172.44,20.205,0.14285714285714285,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-05,FAC_000,acute_medicine,28,2,4,129.04500000000002,18.56,0.07142857142857142,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-05,FAC_000,cardiac,4,1,0,144.70499999999998,17.31,0.25,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-04-05,FAC_000,orthopedics,6,0,0,139.54500000000002,13.52,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-05,FAC_000,respiratory,22,1,1,132.18,20.13,0.045454545454545456,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-05,FAC_000,surgical,20,1,1,123.635,15.559999999999999,0.05,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-04-05,FAC_000,transitional_care,22,0,2,158.36,19.8,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-06,FAC_000,acute_medicine,17,4,5,143.43,26.24,0.23529411764705882,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-06,FAC_000,cardiac,2,1,1,182.1,93.25999999999999,0.5,0.08979073440118496,0.13107876299812316,0.4830270233955544,True,computed_after_attribution,
2026-04-06,FAC_000,orthopedics,12,0,0,140.325,19.59,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-06,FAC_000,respiratory,15,2,4,149.11,21.645000000000003,0.13333333333333333,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-06,FAC_000,surgical,5,0,1,140.51,35.83,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-04-06,FAC_000,transitional_care,17,1,3,177.78,21.18,0.058823529411764705,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-07,FAC_000,acute_medicine,3,1,1,154.27,32.47,0.3333333333333333,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-07,FAC_000,cardiac,1,1,1,173.52,99.3,1.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,True,computed_after_attribution,
2026-04-07,FAC_000,orthopedics,3,3,3,213.62,95.21,1.0,0.10384996529354609,0.15824783756808167,0.578593477997791,True,computed_after_attribution,
2026-04-07,FAC_000,respiratory,12,5,7,178.535,53.055,0.4166666666666667,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-07,FAC_000,surgical,4,4,4,188.175,81.21000000000001,1.0,0.11604679502763823,0.1755863818707879,0.642805940640002,True,computed_after_attribution,
2026-04-07,FAC_000,transitional_care,8,2,2,188.22500000000002,34.795,0.25,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-08,FAC_000,acute_medicine,2,2,2,193.355,89.36,1.0,0.119843385840765,0.1701452439131562,0.6302791175802336,True,computed_after_attribution,
2026-04-08,FAC_000,orthopedics,1,0,1,186.18,68.02,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-08,FAC_000,respiratory,2,2,2,225.44,99.245,1.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,True,computed_after_attribution,
2026-04-08,FAC_000,surgical,1,1,1,247.03,149.05,1.0,0.11604679502763823,0.1755863818707879,0.642805940640002,True,computed_after_attribution,
2026-04-08,FAC_000,transitional_care,3,2,1,217.59,45.06,0.6666666666666666,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-09,FAC_000,acute_medicine,1,1,1,243.21,114.77,1.0,0.119843385840765,0.1701452439131562,0.6302791175802336,True,computed_after_attribution,
2026-04-09,FAC_000,orthopedics,1,1,1,206.24,93.48,1.0,0.10384996529354609,0.15824783756808167,0.578593477997791,True,computed_after_attribution,
2026-04-09,FAC_000,respiratory,2,2,1,209.45,112.38,1.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,True,computed_after_attribution,
2026-04-09,FAC_000,surgical,1,1,1,231.73,102.77,1.0,0.11604679502763823,0.1755863818707879,0.642805940640002,True,computed_after_attribution,
2026-04-09,FAC_000,transitional_care,1,1,1,212.2,60.68,1.0,0.13634529333126225,0.18737710746280029,0.698476615719663,True,computed_after_attribution,
2026-04-10,FAC_000,acute_medicine,2,2,2,231.57999999999998,128.93,1.0,0.119843385840765,0.1701452439131562,0.6302791175802336,True,computed_after_attribution,
2026-04-10,FAC_000,transitional_care,1,1,1,232.86,104.18,1.0,0.13634529333126225,0.18737710746280029,0.698476615719663,True,computed_after_attribution,
2026-04-13,FAC_000,transitional_care,1,1,1,303.7,180.79,1.0,0.13634529333126225,0.18737710746280029,0.698476615719663,True,computed_after_attribution,
